test_id,fs_adc_Hz,adc_interval_s,adc_bits,sample_phase,window_requested_us,window_actual_us,points_available_pre,points_available_post,sampling_geometry_feasible,afe_order,afe_fc_v_Hz,afe_fc_i1_Hz,afe_fc_i2_Hz,attenuation_v_at_fsw_dB,group_delay_v_at_fsw_s,group_delay_v_edge_band_s,attenuation_i_at_fsw_dB,group_delay_i_at_fsw_s,group_delay_i_edge_band_s,alias_ratio_dB,C_MAPE_percent,ESR_MAPE_percent,NIS_V_mean,NIS_C_mean,NIS_R_mean,edge_predicted_variance_V2,voltage_saturation_fraction,current_saturation_fraction,accuracy_geometry_pass,robust_alias_pass,perturbation
1236,10000000,1e-07,14,0.67,2,2,20,20,1,2,3000000,250000,250000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-49.6389368841618,2.70190273568351,0.193986616083408,0.618548575742773,1.29980344676682,0.873705132632108,2.98583293876594e-06,0,0,1,1,nominal_fsw
1237,10000000,1e-07,14,0.13,2,2,20,20,1,1,3000000,500000,500000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-38.0156717480389,0.232754717842854,1.44732067979962,0.623042349770871,0.927054215325798,0.814641783129029,2.89714684865796e-06,0,0,1,1,nominal_fsw
1238,10000000,1e-07,14,0.67,2,2,20,20,1,1,3000000,500000,500000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-38.0156717480389,0.688334602083707,1.38802991726985,0.619124165703738,0.847219099310319,0.641931826531347,3.05237291576503e-06,0,0,1,1,nominal_fsw
1239,10000000,1e-07,14,0.13,2,2,20,20,1,2,3000000,500000,500000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.6389368841618,1.28948247360263,1.12764999015083,0.620288204867961,1.12674827991066,0.715119275235099,2.88741043866302e-06,0,0,1,1,nominal_fsw
1240,10000000,1e-07,14,0.67,2,2,20,20,1,2,3000000,500000,500000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.6389368841618,0.147323791941423,1.06408940275913,0.630257459277085,1.13701670019638,0.760919476650338,2.93612551846779e-06,0,0,1,1,nominal_fsw
1241,10000000,1e-07,14,0.13,2,2,20,20,1,1,3000000,1000000,1000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-38.0156717480389,0.0731509681415443,1.95065079899961,0.612359151697086,0.932835075722092,0.774797083504345,2.97574365941689e-06,0,0,1,1,nominal_fsw
1242,10000000,1e-07,14,0.67,2,2,20,20,1,1,3000000,1000000,1000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-38.0156717480389,0.613520971471426,2.10897115810833,0.611630389245464,0.985691359792434,0.720488246784946,2.96036385894976e-06,0,0,1,1,nominal_fsw
1243,10000000,1e-07,14,0.13,2,2,20,20,1,2,3000000,1000000,1000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.6389368841618,0.706397933336422,0.350834080998652,0.639449090916626,0.944068448600826,1.03947638436017,3.02385295066891e-06,0,0,1,1,nominal_fsw
1244,10000000,1e-07,14,0.67,2,2,20,20,1,2,3000000,1000000,1000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.6389368841618,0.476133986430738,1.10341988065403,0.624407419989286,0.849820909973356,0.803816527914288,2.91167971528992e-06,0,0,1,1,nominal_fsw
1245,10000000,1e-07,14,0.13,2,2,20,20,1,1,3000000,2000000,2000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-38.0156717480389,0.113141976021058,1.5715329878597,0.615013694569888,1.00571246458088,0.646580709290551,2.97387312981591e-06,0,0,1,1,nominal_fsw
1246,10000000,1e-07,14,0.67,2,2,20,20,1,1,3000000,2000000,2000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-38.0156717480389,0.307778966541927,1.22576096571769,0.632228009201749,0.911802621079937,0.909578973879735,2.96607957560022e-06,0,0,1,1,nominal_fsw
1247,10000000,1e-07,14,0.13,2,2,20,20,1,2,3000000,2000000,2000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-49.6389368841618,0.0502417361071261,0.708291510467896,0.633914564213416,0.856165037304517,0.78183463523198,2.97107668201265e-06,0,0,1,1,nominal_fsw
1248,10000000,1e-07,14,0.67,2,2,20,20,1,2,3000000,2000000,2000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-49.6389368841618,1.33123783457902,0.522089933708947,0.618573192409167,0.820797680945532,0.876428469252191,3.02261195569838e-06,0,0,1,1,nominal_fsw
1249,10000000,1e-07,16,0.13,2,2,20,20,1,1,250000,250000,250000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-50.0474765024527,11.9377980071383,46.3388203019496,1.29851964397414,329.282428323686,0.428682851438393,7.04201448115127e-06,0,0,0,0,nominal_fsw
1250,10000000,1e-07,16,0.67,2,2,20,20,1,1,250000,250000,250000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-50.0474765024527,12.7545638304786,46.6105342472049,1.33797913682362,329.034779069558,0.475918559082625,7.520734730445e-06,0,0,0,0,nominal_fsw
1251,10000000,1e-07,16,0.13,2,2,20,20,1,2,250000,250000,250000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-50.3825906078242,7.66385336840384,96.1463432929806,33.0672522497676,1512.52904342089,0.271723662325226,1.46605085082112e-05,0,0,0,0,nominal_fsw
1252,10000000,1e-07,16,0.67,2,2,20,20,1,2,250000,250000,250000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-50.3825906078242,7.68827552134832,96.3613658668883,32.7355643427302,1510.35604460674,0.23270478177202,1.52866771473352e-05,0,0,0,0,nominal_fsw
1253,10000000,1e-07,16,0.13,2,2,20,20,1,1,250000,500000,500000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-49.830228978904,11.6782230627475,46.2375228683746,1.54246869378602,356.840034734363,0.525535846397249,6.831474933201e-06,0,0,0,0,nominal_fsw
1254,10000000,1e-07,16,0.67,2,2,20,20,1,1,250000,500000,500000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-49.830228978904,11.3626645631285,46.6573014515083,1.53476787672741,359.008476661952,0.443931394170267,7.07351350175059e-06,0,0,0,0,nominal_fsw
1255,10000000,1e-07,16,0.13,2,2,20,20,1,2,250000,500000,500000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.9930866940831,7.14225190696123,96.2279406998794,33.908020485132,1550.5607762647,0.277910130712118,1.47633239600754e-05,0,0,0,0,nominal_fsw
1256,10000000,1e-07,16,0.67,2,2,20,20,1,2,250000,500000,500000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.9930866940831,6.497551544449,96.7039079463105,34.0657693475135,1558.45758596687,0.254853422030741,1.45794736821481e-05,0,0,0,0,nominal_fsw
1257,10000000,1e-07,16,0.13,2,2,20,20,1,1,250000,1000000,1000000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-49.7041890257075,10.8638402665516,46.1532686636125,1.59298091679773,364.742818242162,0.516419057345545,7.05586911350492e-06,0,0,0,0,nominal_fsw
1258,10000000,1e-07,16,0.67,2,2,20,20,1,1,250000,1000000,1000000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-49.7041890257075,10.76221943969,46.2090578066291,1.74932084067286,371.502562091256,0.446279441762363,7.34758075169047e-06,0,0,0,0,nominal_fsw
1259,10000000,1e-07,16,0.13,2,2,20,20,1,2,250000,1000000,1000000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.7917173371701,6.30258363175118,96.5039970619604,34.543990854701,1582.45462659154,0.311023737046804,1.50341523374502e-05,0,0,0,0,nominal_fsw
1260,10000000,1e-07,16,0.67,2,2,20,20,1,2,250000,1000000,1000000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.7917173371701,4.8796562263797,96.4470821175969,34.6393548060842,1591.16808673756,0.305536624392501,1.46214130484479e-05,0,0,0,0,nominal_fsw
1261,10000000,1e-07,16,0.13,2,2,20,20,1,1,250000,2000000,2000000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-49.6323787485809,11.6884058717042,46.4424752786186,1.73422423032759,372.081046828749,0.419869988264748,7.26169730171267e-06,0,0,0,0,nominal_fsw
1262,10000000,1e-07,16,0.67,2,2,20,20,1,1,250000,2000000,2000000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-49.6323787485809,11.3283484744851,46.0472382034604,1.56224945653065,376.489538282863,0.471303377926464,6.8501693187363e-06,0,0,0,0,nominal_fsw
1263,10000000,1e-07,16,0.13,2,2,20,20,1,2,250000,2000000,2000000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-49.688770997336,4.87657586422379,96.3456183103132,35.2779051516873,1602.78926652583,0.328233282117452,1.43170363839521e-05,0,0,0,0,nominal_fsw
1264,10000000,1e-07,16,0.67,2,2,20,20,1,2,250000,2000000,2000000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-49.688770997336,4.81657131951607,96.4340833570469,35.2025185854245,1594.63987302807,0.312578336937632,1.50563179985123e-05,0,0,0,0,nominal_fsw
1265,10000000,1e-07,16,0.13,2,2,20,20,1,1,500000,250000,250000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-50.0474765024527,4.59292551106805,16.1433173607126,0.439097679382936,74.6239964640103,0.653090715380845,3.71768281254436e-06,0,0,0,0,nominal_fsw
1266,10000000,1e-07,16,0.67,2,2,20,20,1,1,500000,250000,250000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-50.0474765024527,4.62498375170633,16.2847087704332,0.427411261835073,71.3626671790566,0.76248424104622,3.66642710112404e-06,0,0,0,0,nominal_fsw
1267,10000000,1e-07,16,0.13,2,2,20,20,1,2,500000,250000,250000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-50.3825906078242,7.748885714114,30.3122753173799,0.477193927473883,465.301385940542,0.605431444133816,3.16404842127671e-05,0,0,0,0,nominal_fsw
1268,10000000,1e-07,16,0.67,2,2,20,20,1,2,500000,250000,250000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-50.3825906078242,8.18313686589901,30.325094931129,0.485572356161928,459.341735913599,0.552500352104113,3.14943898637531e-05,0,0,0,0,nominal_fsw
1269,10000000,1e-07,16,0.13,2,2,20,20,1,1,500000,500000,500000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-49.830228978904,3.23277200652464,15.7448833311371,0.419216346761905,84.8155880174515,0.659536589297973,3.66288478878033e-06,0,0,0,0,nominal_fsw
1270,10000000,1e-07,16,0.67,2,2,20,20,1,1,500000,500000,500000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-49.830228978904,2.92010150309756,15.9232972340584,0.416513523568655,82.9838640038083,0.693281774894758,3.67080587636471e-06,0,0,0,0,nominal_fsw
1271,10000000,1e-07,16,0.13,2,2,20,20,1,2,500000,500000,500000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.9930866940831,6.5842699933949,29.3165512614325,0.474007767464592,501.299360546637,0.558869519235042,3.13992463193119e-05,0,0,0,0,nominal_fsw
1272,10000000,1e-07,16,0.67,2,2,20,20,1,2,500000,500000,500000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.9930866940831,6.14305744981132,29.3735918187019,0.471712837516587,510.781864985233,0.539337885995899,3.18801968896537e-05,0,0,0,0,nominal_fsw
1273,10000000,1e-07,16,0.13,2,2,20,20,1,1,500000,1000000,1000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-49.7041890257075,2.81522834609844,15.7297420037494,0.412078672085014,87.2513552249272,0.636364098037179,3.66585369408355e-06,0,0,0,0,nominal_fsw
1274,10000000,1e-07,16,0.67,2,2,20,20,1,1,500000,1000000,1000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-49.7041890257075,2.84259451221239,15.8624930429787,0.413348413955789,92.5683313890693,0.539692535891111,3.7357014761299e-06,0,0,0,0,nominal_fsw
1275,10000000,1e-07,16,0.13,2,2,20,20,1,2,500000,1000000,1000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.7917173371701,6.23992257470637,29.5550517486085,0.477945798093326,531.057110435358,0.584209749653208,3.15003034959222e-05,0,0,0,0,nominal_fsw
1276,10000000,1e-07,16,0.67,2,2,20,20,1,2,500000,1000000,1000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.7917173371701,5.78235320884334,29.5250252971758,0.472461186667478,525.61509982377,0.513149037281321,3.18289918531069e-05,0,0,0,0,nominal_fsw
1277,10000000,1e-07,16,0.13,2,2,20,20,1,1,500000,2000000,2000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-49.6323787485809,2.26647935870015,15.7021589187265,0.41368539094189,89.4463230310259,0.58603569933809,3.61561481203812e-06,0,0,0,0,nominal_fsw
1278,10000000,1e-07,16,0.67,2,2,20,20,1,1,500000,2000000,2000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-49.6323787485809,2.76222926141279,15.876432708347,0.419802547105629,94.0865122907228,0.636889469717973,3.67881353480428e-06,0,0,0,0,nominal_fsw
1279,10000000,1e-07,16,0.13,2,2,20,20,1,2,500000,2000000,2000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-49.688770997336,5.7320401353708,29.6908659984265,0.487343401711614,526.978027473303,0.578510063713608,3.10724881770202e-05,0,0,0,0,nominal_fsw
1280,10000000,1e-07,16,0.67,2,2,20,20,1,2,500000,2000000,2000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-49.688770997336,5.84595382093882,29.3360017614011,0.476573479503659,535.591467954594,0.603153884584184,3.16537992018924e-05,0,0,0,0,nominal_fsw
1281,10000000,1e-07,16,0.13,2,2,20,20,1,1,1000000,250000,250000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-46.1861840298957,3.02844691885314,2.85052377203326,0.400608799904093,1.26167930713681,0.666020006481433,9.35197076353204e-07,0,0,0,0,nominal_fsw
1282,10000000,1e-07,16,0.67,2,2,20,20,1,1,1000000,250000,250000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-46.1861840298957,3.35441182456298,2.47553766682008,0.405062560616527,1.3671350332007,0.881906688913833,9.22010650796608e-07,0,0,0,0,nominal_fsw
1283,10000000,1e-07,16,0.13,2,2,20,20,1,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-50.3825906078242,2.49738812356091,0.517277143064676,0.416621882882245,6.08141832000232,0.595403624026018,1.44891769147052e-06,0,0,1,1,nominal_fsw
1284,10000000,1e-07,16,0.67,2,2,20,20,1,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-50.3825906078242,1.82694083276902,0.734503016723642,0.415515964712001,5.61687669140256,0.648857241842504,1.4456388444345e-06,0,0,1,1,nominal_fsw
1285,10000000,1e-07,16,0.13,2,2,20,20,1,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-46.1861840298957,4.58750418777153,2.15230298019604,0.406728441052025,2.28135779071191,0.930226728686004,9.5805804622026e-07,0,0,0,0,nominal_fsw
1286,10000000,1e-07,16,0.67,2,2,20,20,1,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-46.1861840298957,4.43944283260622,2.196625567788,0.411425833867101,1.9745796043798,0.548365648599725,1.01523298825496e-06,0,0,0,0,nominal_fsw
1287,10000000,1e-07,16,0.13,2,2,20,20,1,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.9930866940831,0.744667234900742,1.09868683931011,0.416561001234366,4.47004543753444,0.614673026842128,1.39317051644478e-06,0,0,1,1,nominal_fsw
1288,10000000,1e-07,16,0.67,2,2,20,20,1,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-49.9930866940831,1.12775133408523,0.691580259098745,0.408845314886114,4.72516338013997,0.607797082172708,1.36706048216544e-06,0,0,1,1,nominal_fsw
1289,10000000,1e-07,16,0.13,2,2,20,20,1,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-46.1861840298957,4.46019417441386,2.01821243623758,0.396939313190849,2.2192536618335,0.742730050709959,9.83528864320716e-07,0,0,0,0,nominal_fsw
1290,10000000,1e-07,16,0.67,2,2,20,20,1,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-46.1861840298957,4.72404834854619,2.33021873565408,0.41893743038364,2.60855857075722,0.73581372976791,9.47339862438621e-07,0,0,0,0,nominal_fsw
1291,10000000,1e-07,16,0.13,2,2,20,20,1,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.7917173371701,1.64103549848857,0.681951485053478,0.410700415676999,4.34581304969276,0.681096227136236,1.45430427064313e-06,0,0,1,1,nominal_fsw
1292,10000000,1e-07,16,0.67,2,2,20,20,1,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-49.7917173371701,0.0748739395875386,0.335685801229713,0.412915963573218,4.86300473270196,0.772827725271131,1.38229788547106e-06,0,0,1,1,nominal_fsw
1293,10000000,1e-07,16,0.13,2,2,20,20,1,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-46.1861840298957,4.85559874088775,1.91347378933012,0.409300138151949,2.55083412005787,0.811026898155259,9.36830992532931e-07,0,0,0,0,nominal_fsw
1294,10000000,1e-07,16,0.67,2,2,20,20,1,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-46.1861840298957,4.24400649375182,1.95970539390901,0.405813878966976,3.03469025607361,0.651025759886895,9.67909712825365e-07,0,0,0,0,nominal_fsw
1295,10000000,1e-07,16,0.13,2,2,20,20,1,2,1000000,2000000,2000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-49.688770997336,1.05348819471169,0.585910073592744,0.407866655630237,4.15240491844942,0.713574040432074,1.43215103269915e-06,0,0,1,1,nominal_fsw
