run_id,noise_target,SNR_dB,seed,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,failed
118,i1,30,18,TS_LTVKF,0.000100007474124936,0.00747412493644628,0.049478551397716,1.04289720456809,0
119,i1,30,19,RLS,9.98649948000166e-05,0.135005199983429,0.0493804412370332,1.23911752593359,0
119,i1,30,19,TS_LTVKF,9.99818588048908e-05,0.0181411951092336,0.0494535837660555,1.0928324678891,0
120,i1,30,20,RLS,9.99187101806897e-05,0.0812898193102596,0.0493821814302489,1.23563713950222,0
120,i1,30,20,TS_LTVKF,9.99376231450602e-05,0.0623768549398052,0.0494697896624837,1.06042067503256,0
121,i1,40,1,RLS,0.000100025522867813,0.0255228678131214,0.0493699059352839,1.26018812943226,0
121,i1,40,1,TS_LTVKF,9.9954696766595e-05,0.0453032334049808,0.0495008993410261,0.998201317947744,0
122,i1,40,2,RLS,9.99953637244036e-05,0.00463627559635915,0.0493498813753641,1.30023724927187,0
122,i1,40,2,TS_LTVKF,9.99708101311653e-05,0.0291898688347225,0.0494916964953722,1.01660700925559,0
123,i1,40,3,RLS,9.99923821594039e-05,0.00761784059606363,0.0493651238837221,1.26975223255571,0
123,i1,40,3,TS_LTVKF,9.99662652908962e-05,0.0337347091038276,0.0494989154716731,1.00216905665387,0
124,i1,40,4,RLS,0.000100004288276257,0.00428827625704731,0.0493783397199751,1.24332056004978,0
124,i1,40,4,TS_LTVKF,9.99685375525083e-05,0.031462447491748,0.0494981309823315,1.003738035337,0
125,i1,40,5,RLS,0.000100028604174373,0.0286041743729593,0.0493437505829944,1.31249883401123,0
125,i1,40,5,TS_LTVKF,9.99769246751523e-05,0.0230753248476767,0.0494930824770032,1.01383504599369,0
126,i1,40,6,RLS,9.9993999970922e-05,0.00600002907799047,0.0493774676442403,1.24506471151935,0
126,i1,40,6,TS_LTVKF,9.99530254165081e-05,0.0469745834918989,0.0495011784506018,0.997643098796452,0
127,i1,40,7,RLS,9.9975686251619e-05,0.0243137483810107,0.0493595165183567,1.28096696328661,0
127,i1,40,7,TS_LTVKF,9.997601724522e-05,0.0239827547800275,0.0495010260386545,0.997947922690912,0
128,i1,40,8,RLS,9.99772748132297e-05,0.0227251867703115,0.0493608440256,1.27831194879998,0
