case_id,algorithm,noise_profile,skew_ns,seed,C_true_F,ESR_true_ohm,C_est_F,ESR_est_ohm,C_error_percent,ESR_error_percent,C_bias_percent,ESR_bias_percent,C_variance,ESR_variance,convergence_cycles,projection_saturation,failure_flag,failure_reason,mu_C,mu_R
PV1-025,B0 Closed-form,10mV_5mA,20,33025,9e-05,0.05,9.04487550948241e-05,0.0473762096727293,0.498616772026721,5.24758065454131,0.498616772026721,-5.24758065454131,0.0966904035311667,0.000454185326335526,256,0,0,,7232.87652065344,961476.226899804
PV1-025,B1 RLS,10mV_5mA,20,33025,9e-05,0.05,9.07788887607104e-05,0.048555514450645,0.865431956344841,2.88897109870996,0.865431956344841,-2.88897109870996,1.39824225143617e-08,0.0763467429067266,92,0,0,,7232.87652065344,961476.226899804
PV1-025,B2 Augmented EKF,10mV_5mA,20,33025,9e-05,0.05,7.68651874656053e-05,0.0504861345866341,14.5942361493274,0.972269173268231,-14.5942361493274,0.972269173268231,6.74401174249747e-10,1.37178531539587e-05,1024,0,0,,7232.87652065344,961476.226899804
PV1-025,B3 Dual EKF,10mV_5mA,20,33025,9e-05,0.05,8.98325416650227e-05,0.0482048379937743,0.186064816641413,3.59032401245146,-0.186064816641413,-3.59032401245146,1.90948312853489e-12,2.42736662397447e-05,20,0,0,,7232.87652065344,961476.226899804
PV1-025,B4 Cuk-adapted wavelet-KF,10mV_5mA,20,33025,9e-05,0.05,8.98564596176497e-05,0.0472613215647675,0.159489313722592,5.47735687046506,-0.159489313722592,-5.47735687046506,1.81557248761102e-12,1.10023583243959e-05,116,0,0,,7232.87652065344,961476.226899804
PV1-025,TS-SLTVKE,10mV_5mA,20,33025,9e-05,0.05,9.04967940491312e-05,0.0487943592695363,0.551993387923547,2.41128146092742,0.551993387923547,-2.41128146092742,1.82100577536634e-12,2.86341618615229e-06,44,0,0,,7232.87652065344,961476.226899804
PV1-025,B0 Closed-form,10mV_5mA,50,43025,9e-05,0.05,8.9279540296877e-05,0.050892183326024,0.800510781247793,1.78436665204794,-0.800510781247793,1.78436665204794,0.090914372349206,0.000503818764998072,256,0,0,,7232.87652065344,961476.226899804
PV1-025,B1 RLS,10mV_5mA,50,43025,9e-05,0.05,8.93671762312319e-05,0.0511475248848023,0.70313752085343,2.29504976960455,-0.70313752085343,2.29504976960455,1.31327330057707e-08,0.0763467429067266,98,0,0,,7232.87652065344,961476.226899804
PV1-025,B2 Augmented EKF,10mV_5mA,50,43025,9e-05,0.05,9.26772711023758e-05,0.0483720898233308,2.97474566930647,3.25582035333848,2.97474566930647,-3.25582035333848,6.87893405095682e-10,1.38804981506586e-05,1024,0,0,,7232.87652065344,961476.226899804
PV1-025,B3 Dual EKF,10mV_5mA,50,43025,9e-05,0.05,8.99265566592149e-05,0.0511826247951987,0.081603711983461,2.36524959039745,-0.081603711983461,2.36524959039745,1.91748922770029e-12,2.42736662397447e-05,76,0,0,,7232.87652065344,961476.226899804
PV1-025,B4 Cuk-adapted wavelet-KF,10mV_5mA,50,43025,9e-05,0.05,8.98259683455299e-05,0.0496914204581945,0.193368504966752,0.617159083611041,-0.193368504966752,-0.617159083611041,1.81310940622049e-12,1.10023583243959e-05,346,0,0,,7232.87652065344,961476.226899804
PV1-025,TS-SLTVKE,10mV_5mA,50,43025,9e-05,0.05,8.90325125802133e-05,0.0500533630454106,1.07498602198525,0.106726090821116,-1.07498602198525,0.106726090821116,1.70597658365574e-12,2.86341618615229e-06,118,0,0,,7232.87652065344,961476.226899804
PV1-025,B0 Closed-form,10mV_5mA,100,53025,9e-05,0.05,8.9031436646948e-05,0.0489344263902068,1.07618150339107,2.13114721958649,-1.07618150339107,-2.13114721958649,0.0989972531842439,0.000583218385055723,256,0,0,,7232.87652065344,961476.226899804
PV1-025,B1 RLS,10mV_5mA,100,53025,9e-05,0.05,9.02969744611653e-05,0.052177868303679,0.329971623516995,4.35573660735802,0.329971623516995,4.35573660735802,1.36878667278431e-08,0.0763467429067266,147,0,0,,7232.87652065344,961476.226899804
PV1-025,B2 Augmented EKF,10mV_5mA,100,53025,9e-05,0.05,9.27535102397658e-05,0.0475797147116485,3.05945582196202,4.84057057670295,3.05945582196202,-4.84057057670295,6.80385354181213e-10,1.37172846333171e-05,1024,0,0,,7232.87652065344,961476.226899804
PV1-025,B3 Dual EKF,10mV_5mA,100,53025,9e-05,0.05,8.94506588226922e-05,0.0514535088673075,0.610379085897598,2.90701773461501,-0.610379085897598,2.90701773461501,1.87722033373925e-12,2.42736662397447e-05,92,0,0,,7232.87652065344,961476.226899804
PV1-025,B4 Cuk-adapted wavelet-KF,10mV_5mA,100,53025,9e-05,0.05,8.88663266454598e-05,0.0482557666801355,1.25963706060026,3.48846663972899,-1.25963706060026,-3.48846663972899,1.73686192510959e-12,1.10023583243959e-05,74,0,0,,7232.87652065344,961476.226899804
PV1-025,TS-SLTVKE,10mV_5mA,100,53025,9e-05,0.05,8.83568265365678e-05,0.0510630294859014,1.82574829270242,2.12605897180274,-1.82574829270242,2.12605897180274,1.65477512330688e-12,2.86341618615229e-06,56,0,0,,7232.87652065344,961476.226899804
PV1-025,B0 Closed-form,F28379D_device_realistic,0,24025,9e-05,0.05,9.0478207148515e-05,0.0488955068967541,0.531341276127756,2.20898620649188,0.531341276127756,-2.20898620649188,0.00496441340155896,2.55835166066213e-05,256,0,0,,149439.597534162,19864031.7282975
PV1-025,B1 RLS,F28379D_device_realistic,0,24025,9e-05,0.05,9.00937955544528e-05,0.0497276467209884,0.104217282725304,0.544706558023147,0.104217282725304,-0.544706558023147,1.35650846201682e-08,0.0763467429067266,19,0,0,,149439.597534162,19864031.7282975
PV1-025,B2 Augmented EKF,F28379D_device_realistic,0,24025,9e-05,0.05,9.0066049102189e-05,0.0486606049275984,0.0733878913211399,2.67879014480314,0.0733878913211399,-2.67879014480314,5.22858154955391e-10,7.18164196387932e-06,1024,0,0,,149439.597534162,19864031.7282975
PV1-025,B3 Dual EKF,F28379D_device_realistic,0,24025,9e-05,0.05,9.00870718190269e-05,0.0504084396814221,0.0967464655854849,0.816879362844219,0.0967464655854849,0.816879362844219,9.87312587611154e-14,5.05678020896298e-06,16,0,0,,149439.597534162,19864031.7282975
PV1-025,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,0,24025,9e-05,0.05,9.00721337130386e-05,0.0488152970403999,0.0801485700428913,2.36940591920015,0.0801485700428913,-2.36940591920015,1.83306634362594e-12,1.10023583243959e-05,54,0,0,,149439.597534162,19864031.7282975
PV1-025,TS-SLTVKE,F28379D_device_realistic,0,24025,9e-05,0.05,9.05282832518148e-05,0.0499793497334088,0.586981390905293,0.0413005331823396,0.586981390905293,-0.0413005331823396,9.20379453887668e-14,5.0514488480172e-07,22,0,0,,149439.597534162,19864031.7282975
PV1-025,B0 Closed-form,F28379D_device_realistic,20,34025,9e-05,0.05,8.97803987348446e-05,0.0486671329868558,0.244001405728238,2.66573402628843,-0.244001405728238,-2.66573402628843,0.00470744488423022,2.61276386391727e-05,256,0,0,,149439.597534162,19864031.7282975
PV1-025,B1 RLS,F28379D_device_realistic,20,34025,9e-05,0.05,9.00367959481981e-05,0.0499675965660409,0.0408843868867432,0.064806867918224,0.0408843868867432,-0.064806867918224,1.35307883176365e-08,0.0763467429067266,19,0,0,,149439.597534162,19864031.7282975
PV1-025,B2 Augmented EKF,F28379D_device_realistic,20,34025,9e-05,0.05,9.57582796582356e-05,0.0492466918423786,6.39808850915066,1.50661631524288,6.39808850915066,-1.50661631524288,5.30468285118502e-10,7.22274033109502e-06,1024,0,0,,149439.597534162,19864031.7282975
PV1-025,B3 Dual EKF,F28379D_device_realistic,20,34025,9e-05,0.05,9.01171185398103e-05,0.0492808666400207,0.130131710900323,1.43826671995857,0.130131710900323,-1.43826671995857,9.88630439322438e-14,5.05678020896298e-06,20,0,0,,149439.597534162,19864031.7282975
PV1-025,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,20,34025,9e-05,0.05,8.99186380974806e-05,0.0489503457059331,0.0904021139104007,2.09930858813386,-0.0904021139104007,-2.09930858813386,1.82060303375361e-12,1.10023583243959e-05,36,0,0,,149439.597534162,19864031.7282975
PV1-025,TS-SLTVKE,F28379D_device_realistic,20,34025,9e-05,0.05,9.00719686468726e-05,0.0503817951638083,0.0799651631917459,0.76359032761654,0.0799651631917459,0.76359032761654,9.01962322864032e-14,5.0514488480172e-07,4,0,0,,149439.597534162,19864031.7282975
PV1-025,B0 Closed-form,F28379D_device_realistic,50,44025,9e-05,0.05,8.93454519032127e-05,0.0489328649496525,0.727275663096955,2.13427010069493,-0.727275663096955,-2.13427010069493,0.00526448724607231,3.84631528082166e-05,256,0,0,,149439.597534162,19864031.7282975
PV1-025,B1 RLS,F28379D_device_realistic,50,44025,9e-05,0.05,8.98051956219799e-05,0.0500939146482925,0.216449308911225,0.187829296584952,-0.216449308911225,0.187829296584952,1.33921043768617e-08,0.0763467429067266,13,0,0,,149439.597534162,19864031.7282975
PV1-025,B2 Augmented EKF,F28379D_device_realistic,50,44025,9e-05,0.05,8.89555240202291e-05,0.0486313526501261,1.16052886641217,2.7372946997478,-1.16052886641217,-2.7372946997478,4.96269169527355e-10,7.21202425921648e-06,176,0,0,,149439.597534162,19864031.7282975
PV1-025,B3 Dual EKF,F28379D_device_realistic,50,44025,9e-05,0.05,8.99414445912568e-05,0.0501376394492265,0.0650615652701912,0.275278898452941,-0.0650615652701912,0.275278898452941,9.80944022859951e-14,5.05678020896298e-06,14,0,0,,149439.597534162,19864031.7282975
PV1-025,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,50,44025,9e-05,0.05,8.99007140700131e-05,0.0491641959410702,0.110317699985454,1.67160811785955,-0.110317699985454,-1.67160811785955,1.81915182036744e-12,1.10023583243959e-05,6,0,0,,149439.597534162,19864031.7282975
PV1-025,TS-SLTVKE,F28379D_device_realistic,50,44025,9e-05,0.05,9.00371748092054e-05,0.0504343775364453,0.0413053435615257,0.86875507289054,0.0413053435615257,0.86875507289054,9.00569456622614e-14,5.0514488480172e-07,16,0,0,,149439.597534162,19864031.7282975
PV1-025,B0 Closed-form,F28379D_device_realistic,100,54025,9e-05,0.05,8.93035343586791e-05,0.0485360165740772,0.773850712578739,2.92796685184558,-0.773850712578739,-2.92796685184558,0.00455884900499451,5.95695575577799e-05,256,0,0,,149439.597534162,19864031.7282975
PV1-025,B1 RLS,F28379D_device_realistic,100,54025,9e-05,0.05,8.98288917343254e-05,0.0495189286772188,0.190120295194051,0.962142645562311,-0.190120295194051,-0.962142645562311,1.34062446025212e-08,0.0763467429067266,52,0,0,,149439.597534162,19864031.7282975
PV1-025,B2 Augmented EKF,F28379D_device_realistic,100,54025,9e-05,0.05,9.12711938939699e-05,0.0504993325634535,1.41243765996655,0.998665126906995,1.41243765996655,0.998665126906995,5.01849971947593e-10,7.1517707790866e-06,1024,0,0,,149439.597534162,19864031.7282975
PV1-025,B3 Dual EKF,F28379D_device_realistic,100,54025,9e-05,0.05,8.98538222854391e-05,0.0495495730564038,0.162419682845478,0.900853887192354,-0.162419682845478,-0.900853887192354,9.77127003701695e-14,5.05678020896298e-06,53,0,0,,149439.597534162,19864031.7282975
PV1-025,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,100,54025,9e-05,0.05,8.96983100763373e-05,0.048965966520235,0.335211026291931,2.06806695953009,-0.335211026291931,-2.06806695953009,1.80282438657833e-12,1.10023583243959e-05,4,0,0,,149439.597534162,19864031.7282975
PV1-025,TS-SLTVKE,F28379D_device_realistic,100,54025,9e-05,0.05,8.99703914727268e-05,0.0501192083009733,0.0328983636369088,0.238416601946609,-0.0328983636369088,0.238416601946609,8.97900507875481e-14,5.05372893681085e-07,58,0,0,,149439.597534162,19864031.7282975
PV1-026,B0 Closed-form,nominal,0,21026,8e-05,0.1,8.00637491684575e-05,0.0976791294970335,0.0796864605718716,2.32087050296649,0.0796864605718716,-2.32087050296649,0.000277403586671383,2.48522264655629e-07,256,0,0,,2534787.89638402,1893669026.65874
PV1-026,B1 RLS,nominal,0,21026,8e-05,0.1,8.00433421958428e-05,0.100066935302709,0.0541777448034336,0.0669353027094449,0.0541777448034336,0.0669353027094449,2.41170713947352e-09,0.00387529746183143,11,0,0,,2534787.89638402,1893669026.65874
PV1-026,B2 Augmented EKF,nominal,0,21026,8e-05,0.1,7.65087941142769e-05,0.100479962782253,4.36400735715389,0.47996278225329,-4.36400735715389,0.47996278225329,3.41863866272879e-10,1.51432297614075e-06,26,0,0,,2534787.89638402,1893669026.65874
PV1-026,B3 Dual EKF,nominal,0,21026,8e-05,0.1,8.00568065993506e-05,0.100071368233099,0.0710082491882653,0.071368233099306,0.0710082491882653,0.071368233099306,4.83331942238725e-15,4.47675361524991e-07,11,0,0,,2534787.89638402,1893669026.65874
PV1-026,B4 Cuk-adapted wavelet-KF,nominal,0,21026,8e-05,0.1,7.98893482334803e-05,0.097573145766089,0.13831470814959,2.42685423391098,-0.13831470814959,-2.42685423391098,3.47469756900519e-13,2.44618540642932e-06,36,0,0,,2534787.89638402,1893669026.65874
PV1-026,TS-SLTVKE,nominal,0,21026,8e-05,0.1,8.00308620811814e-05,0.099889649707326,0.0385776014766935,0.110350292673991,0.0385776014766935,-0.110350292673991,4.53299276894086e-15,5.06952235364216e-08,3,0,0,,2534787.89638402,1893669026.65874
PV1-026,B0 Closed-form,nominal,20,31026,8e-05,0.1,7.99528115675913e-05,0.0976270244657225,0.0589855405108526,2.37297553427748,-0.0589855405108526,-2.37297553427748,0.000251621987174006,3.56077952540875e-07,256,0,0,,2534787.89638402,1893669026.65874
PV1-026,B1 RLS,nominal,20,31026,8e-05,0.1,8.00238830961266e-05,0.100037862694557,0.0298538701582538,0.0378626945570643,0.0298538701582538,0.0378626945570643,2.40936278263846e-09,0.00387529746183143,11,0,0,,2534787.89638402,1893669026.65874
PV1-026,B2 Augmented EKF,nominal,20,31026,8e-05,0.1,8.03375240599531e-05,0.0996016828887092,0.421905074941325,0.398317111290777,0.421905074941325,-0.398317111290777,3.69076521161065e-10,1.49527316855722e-06,36,0,0,,2534787.89638402,1893669026.65874
PV1-026,B3 Dual EKF,nominal,20,31026,8e-05,0.1,8.00539537076373e-05,0.10024217693402,0.0674421345465896,0.242176934020066,0.0674421345465896,0.242176934020066,4.8326305015841e-15,4.47675361524991e-07,13,0,0,,2534787.89638402,1893669026.65874
PV1-026,B4 Cuk-adapted wavelet-KF,nominal,20,31026,8e-05,0.1,7.98645772322103e-05,0.0975932949033658,0.169278459737159,2.40670509663422,-0.169278459737159,-2.40670509663422,3.4703900253267e-13,2.44618540642932e-06,36,0,0,,2534787.89638402,1893669026.65874
PV1-026,TS-SLTVKE,nominal,20,31026,8e-05,0.1,8.00404888980155e-05,0.0998887278865725,0.0506111225193611,0.111272113427541,0.0506111225193611,-0.111272113427541,4.53517423565959e-15,5.06952235364216e-08,3,0,0,,2534787.89638402,1893669026.65874
PV1-026,B0 Closed-form,nominal,50,41026,8e-05,0.1,8.0082823437112e-05,0.0975941960507855,0.103529296389997,2.40580394921455,0.103529296389997,-2.40580394921455,0.000338856675635984,9.37822465422758e-07,256,0,0,,2534787.89638402,1893669026.65874
PV1-026,B1 RLS,nominal,50,41026,8e-05,0.1,8.00352245146598e-05,0.100028622442101,0.0440306433247526,0.0286224421005982,0.0440306433247526,0.0286224421005982,2.41072894485424e-09,0.00387529746183143,12,0,0,,2534787.89638402,1893669026.65874
PV1-026,B2 Augmented EKF,nominal,50,41026,8e-05,0.1,7.58037207910148e-05,0.100255919215652,5.24534901123151,0.255919215651643,-5.24534901123151,0.255919215651643,3.61267202846709e-10,1.50674519486683e-06,7,0,0,,2534787.89638402,1893669026.65874
PV1-026,B3 Dual EKF,nominal,50,41026,8e-05,0.1,8.00318331737906e-05,0.0999038035630567,0.0397914672382929,0.09619643694328,0.0397914672382929,-0.09619643694328,4.82729129912494e-15,4.47675361524991e-07,13,0,0,,2534787.89638402,1893669026.65874
PV1-026,B4 Cuk-adapted wavelet-KF,nominal,50,41026,8e-05,0.1,7.98780227642692e-05,0.0975950171839645,0.152471544663459,2.40498281603548,-0.152471544663459,-2.40498281603548,3.47272763364829e-13,2.44618540642932e-06,34,0,0,,2534787.89638402,1893669026.65874
PV1-026,TS-SLTVKE,nominal,50,41026,8e-05,0.1,7.9952156154936e-05,0.0998267351384605,0.0598048063300461,0.173264861539485,-0.0598048063300461,-0.173264861539485,4.51518726591853e-15,5.06952235364338e-08,3,0,0,,2534787.89638402,1893669026.65874
PV1-026,B0 Closed-form,nominal,100,51026,8e-05,0.1,7.99147184375838e-05,0.09768689569853,0.106601953020201,2.31310430147005,-0.106601953020201,-2.31310430147005,0.000262076354714711,2.96541955170224e-06,256,0,0,,2534787.89638402,1893669026.65874
PV1-026,B1 RLS,nominal,100,51026,8e-05,0.1,7.99948474751355e-05,0.100028789329807,0.00644065608060084,0.0287893298069886,-0.00644065608060084,0.0287893298069886,2.40586786205089e-09,0.00387529746183143,12,0,0,,2534787.89638402,1893669026.65874
PV1-026,B2 Augmented EKF,nominal,100,51026,8e-05,0.1,7.7407247336122e-05,0.100196719562791,3.24094082984746,0.196719562791201,-3.24094082984746,0.196719562791201,3.55158656700188e-10,1.50007221856312e-06,21,0,0,,2534787.89638402,1893669026.65874
PV1-026,B3 Dual EKF,nominal,100,51026,8e-05,0.1,8.00042575275856e-05,0.0999699676956373,0.00532190948194432,0.0300323043627149,0.00532190948194432,-0.0300323043627149,4.82064160045789e-15,4.47675361524991e-07,12,0,0,,2534787.89638402,1893669026.65874
PV1-026,B4 Cuk-adapted wavelet-KF,nominal,100,51026,8e-05,0.1,7.98273721189661e-05,0.0975982262051057,0.215784851292383,2.40177379489428,-0.215784851292383,-2.40177379489428,3.46392778323202e-13,2.44618540642932e-06,36,0,0,,2534787.89638402,1893669026.65874
PV1-026,TS-SLTVKE,nominal,100,51026,8e-05,0.1,7.99822391969275e-05,0.100425368899146,0.0222010038406276,0.425368899145656,-0.0222010038406276,0.425368899145656,4.52198669477316e-15,6.28009179079127e-08,3,0,0,,2534787.89638402,1893669026.65874
PV1-026,B0 Closed-form,5mV_2mA,0,22026,8e-05,0.1,8.00760493633374e-05,0.0979528159765085,0.0950617041717793,2.04718402349152,0.0950617041717793,-2.04718402349152,0.00629590555630296,6.39768096335179e-06,256,0,0,,101391.515855361,75780819.8617931
PV1-026,B1 RLS,5mV_2mA,0,22026,8e-05,0.1,7.99284266350451e-05,0.100089228971389,0.0894667061936418,0.0892289713889799,-0.0894667061936418,0.0892289713889799,2.39788730561455e-09,0.00387529746183143,13,0,0,,101391.515855361,75780819.8617931
PV1-026,B2 Augmented EKF,5mV_2mA,0,22026,8e-05,0.1,8.03656227536533e-05,0.10021370491412,0.457028442066565,0.213704914120066,0.457028442066565,0.213704914120066,4.68353831894279e-10,2.26655625951904e-06,1024,0,0,,101391.515855361,75780819.8617931
PV1-026,B3 Dual EKF,5mV_2mA,0,22026,8e-05,0.1,7.99914645873811e-05,0.100059515422168,0.0106692657736176,0.059515422167547,-0.0106692657736176,0.059515422167547,9.02832762778741e-14,2.51850642960066e-06,20,0,0,,101391.515855361,75780819.8617931
PV1-026,B4 Cuk-adapted wavelet-KF,5mV_2mA,0,22026,8e-05,0.1,7.99410327556376e-05,0.0980071280507797,0.073709055453045,1.99287194922032,-0.073709055453045,-1.99287194922032,3.48369813990878e-13,2.44618540642932e-06,42,0,0,,101391.515855361,75780819.8617931
PV1-026,TS-SLTVKE,5mV_2mA,0,22026,8e-05,0.1,8.00929415292318e-05,0.100359052821419,0.116176911539719,0.359052821419348,0.116176911539719,0.359052821419348,8.24181667928398e-14,2.57447777655664e-07,29,0,0,,101391.515855361,75780819.8617931
PV1-026,B0 Closed-form,5mV_2mA,20,32026,8e-05,0.1,7.99132929319439e-05,0.0975907774204544,0.108383835070169,2.40922257954559,-0.108383835070169,-2.40922257954559,0.00721565783580723,6.59256543769018e-06,256,0,0,,101391.515855361,75780819.8617931
PV1-026,B1 RLS,5mV_2mA,20,32026,8e-05,0.1,8.02249963838958e-05,0.100357686331627,0.281245479869704,0.357686331626555,0.281245479869704,0.357686331626555,2.43367475373047e-09,0.00387529746183143,12,0,0,,101391.515855361,75780819.8617931
PV1-026,B2 Augmented EKF,5mV_2mA,20,32026,8e-05,0.1,7.31902145858856e-05,0.100690865542041,8.51223176764296,0.690865542040661,-8.51223176764296,0.690865542040661,3.84345077297299e-10,2.21702174497986e-06,1024,0,0,,101391.515855361,75780819.8617931
PV1-026,B3 Dual EKF,5mV_2mA,20,32026,8e-05,0.1,8.01939146158053e-05,0.0999114454872203,0.242393269756653,0.0885545127796983,0.242393269756653,-0.0885545127796983,9.12007420645663e-14,2.51850642960066e-06,15,0,0,,101391.515855361,75780819.8617931
PV1-026,B4 Cuk-adapted wavelet-KF,5mV_2mA,20,32026,8e-05,0.1,8.00564827044737e-05,0.0976479444742768,0.0706033805921207,2.35205552572319,0.0706033805921207,-2.35205552572319,3.50386624936387e-13,2.44618540642932e-06,38,0,0,,101391.515855361,75780819.8617931
PV1-026,TS-SLTVKE,5mV_2mA,20,32026,8e-05,0.1,8.0321924093443e-05,0.099942820768054,0.402405116803751,0.0571792319459669,0.402405116803751,-0.0571792319459669,8.33647376150187e-14,2.57447777655664e-07,7,0,0,,101391.515855361,75780819.8617931
PV1-026,B0 Closed-form,5mV_2mA,50,42026,8e-05,0.1,8.09106311328388e-05,0.0978375013671308,1.13828891604855,2.16249863286921,1.13828891604855,-2.16249863286921,0.00588089457729256,7.70512526043833e-06,256,0,0,,101391.515855361,75780819.8617931
